,Country Name,Country Code,variable,value
2685,French Polynesia,PYF,CO2 emissions (metric tons per capita),
2686,Gabon,GAB,CO2 emissions (metric tons per capita),2.17527220393767
2687,"Gambia, The",GMB,CO2 emissions (metric tons per capita),0.249989912687734
2688,Georgia,GEO,CO2 emissions (metric tons per capita),2.53854169098541
2689,Germany,DEU,CO2 emissions (metric tons per capita),8.55838981170216
2690,Ghana,GHA,CO2 emissions (metric tons per capita),0.541201382411755
2691,Gibraltar,GIB,CO2 emissions (metric tons per capita),
2692,Greece,GRC,CO2 emissions (metric tons per capita),6.08317505028006
2693,Greenland,GRL,CO2 emissions (metric tons per capita),
2694,Grenada,GRD,CO2 emissions (metric tons per capita),2.69181419303897
2695,Guam,GUM,CO2 emissions (metric tons per capita),
2696,Guatemala,GTM,CO2 emissions (metric tons per capita),1.11396927255543
2697,Guinea,GIN,CO2 emissions (metric tons per capita),0.25132323293185
2698,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),0.165394727856314
2699,Guyana,GUY,CO2 emissions (metric tons per capita),3.13219265038697
2700,Haiti,HTI,CO2 emissions (metric tons per capita),0.299374738328049
2701,Honduras,HND,CO2 emissions (metric tons per capita),1.01903275747031
2702,"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),
2703,Hungary,HUN,CO2 emissions (metric tons per capita),4.74550624393641
2704,Iceland,ISL,CO2 emissions (metric tons per capita),6.23722432177273
2705,India,IND,CO2 emissions (metric tons per capita),1.79982544579379
2706,Indonesia,IDN,CO2 emissions (metric tons per capita),2.17846155349724
2707,"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),7.69301259933288
2708,Iraq,IRQ,CO2 emissions (metric tons per capita),4.89519536080978
2709,Ireland,IRL,CO2 emissions (metric tons per capita),7.62432519277565
2710,Isle of Man,IMN,CO2 emissions (metric tons per capita),
2711,Israel,ISR,CO2 emissions (metric tons per capita),6.97640383662809
2712,Italy,ITA,CO2 emissions (metric tons per capita),5.37637433931087
2713,Jamaica,JAM,CO2 emissions (metric tons per capita),2.89963415544152
2714,Japan,JPN,CO2 emissions (metric tons per capita),8.7422577098865
2715,Jordan,JOR,CO2 emissions (metric tons per capita),2.47859527268662
2716,Kazakhstan,KAZ,CO2 emissions (metric tons per capita),12.0619691393056
2717,Kenya,KEN,CO2 emissions (metric tons per capita),0.358028407608337
2718,Kiribati,KIR,CO2 emissions (metric tons per capita),0.690595811536403
2719,"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),0.709208588187231
2720,"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),12.224591362122
2721,Kosovo,XKX,CO2 emissions (metric tons per capita),
2722,Kuwait,KWT,CO2 emissions (metric tons per capita),21.6227243085731
2723,Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),1.73973556019485
2724,Lao PDR,LAO,CO2 emissions (metric tons per capita),2.66090849278722
2725,Latvia,LVA,CO2 emissions (metric tons per capita),3.95916507798465
2726,Lebanon,LBN,CO2 emissions (metric tons per capita),4.03970721671608
2727,Lesotho,LSO,CO2 emissions (metric tons per capita),1.21897599376188
2728,Liberia,LBR,CO2 emissions (metric tons per capita),0.273917114341304
2729,Libya,LBY,CO2 emissions (metric tons per capita),8.82524913660345
2730,Liechtenstein,LIE,CO2 emissions (metric tons per capita),3.69217785748193
2731,Lithuania,LTU,CO2 emissions (metric tons per capita),4.13700592851868
2732,Luxembourg,LUX,CO2 emissions (metric tons per capita),15.3302080763221
2733,"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),
2734,Madagascar,MDG,CO2 emissions (metric tons per capita),0.128320761389143
2735,Malawi,MWI,CO2 emissions (metric tons per capita),0.0865337262442186
2736,Malaysia,MYS,CO2 emissions (metric tons per capita),7.60022041336991
2737,Maldives,MDV,CO2 emissions (metric tons per capita),3.70367497634302
2738,Mali,MLI,CO2 emissions (metric tons per capita),0.294583927721055
2739,Malta,MLT,CO2 emissions (metric tons per capita),3.19831624125622
2740,Marshall Islands,MHL,CO2 emissions (metric tons per capita),3.25275628295556
2741,Mauritania,MRT,CO2 emissions (metric tons per capita),0.908407126272224
2742,Mauritius,MUS,CO2 emissions (metric tons per capita),3.26404031287368
2743,Mexico,MEX,CO2 emissions (metric tons per capita),3.74147772536983
2744,"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),1.59801136363636
2745,Moldova,MDA,CO2 emissions (metric tons per capita),3.17183206349277
2746,Monaco,MCO,CO2 emissions (metric tons per capita),
2747,Mongolia,MNG,CO2 emissions (metric tons per capita),6.72509805331754
2748,Montenegro,MNE,CO2 emissions (metric tons per capita),4.0499689020245
2749,Morocco,MAR,CO2 emissions (metric tons per capita),1.85072678357202
2750,Mozambique,MOZ,CO2 emissions (metric tons per capita),0.225115201178573
2751,Myanmar,MMR,CO2 emissions (metric tons per capita),0.605492802809427
2752,Namibia,NAM,CO2 emissions (metric tons per capita),1.73589837846669
2753,Nauru,NRU,CO2 emissions (metric tons per capita),6.55553474433414
2754,Nepal,NPL,CO2 emissions (metric tons per capita),0.428179218238
2755,Netherlands,NLD,CO2 emissions (metric tons per capita),8.7728237338512
2756,New Caledonia,NCL,CO2 emissions (metric tons per capita),
2757,New Zealand,NZL,CO2 emissions (metric tons per capita),6.5726645716851
2758,Nicaragua,NIC,CO2 emissions (metric tons per capita),0.805815232908442
2759,Niger,NER,CO2 emissions (metric tons per capita),0.102037038018956
2760,Nigeria,NGA,CO2 emissions (metric tons per capita),0.667110198543523
2761,North Macedonia,MKD,CO2 emissions (metric tons per capita),3.53823914751961
2762,Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),
2763,Norway,NOR,CO2 emissions (metric tons per capita),7.0313611886935
2764,Oman,OMN,CO2 emissions (metric tons per capita),15.1921243629744
2765,Pakistan,PAK,CO2 emissions (metric tons per capita),0.981820104961691
2766,Palau,PLW,CO2 emissions (metric tons per capita),16.191167439004
2767,Panama,PAN,CO2 emissions (metric tons per capita),2.42765632047745
2768,Papua New Guinea,PNG,CO2 emissions (metric tons per capita),0.866804456815709
2769,Paraguay,PRY,CO2 emissions (metric tons per capita),1.21045377784493
2770,Peru,PER,CO2 emissions (metric tons per capita),1.69681922982601
2771,Philippines,PHL,CO2 emissions (metric tons per capita),1.3336909595387
2772,Poland,POL,CO2 emissions (metric tons per capita),8.23547225459022
2773,Portugal,PRT,CO2 emissions (metric tons per capita),4.84061276050869
2774,Puerto Rico,PRI,CO2 emissions (metric tons per capita),
2775,Qatar,QAT,CO2 emissions (metric tons per capita),32.4156391708326
2776,Romania,ROU,CO2 emissions (metric tons per capita),3.84513275926788
2777,Russian Federation,RUS,CO2 emissions (metric tons per capita),11.1266183699469
2778,Rwanda,RWA,CO2 emissions (metric tons per capita),0.0877908243794144
2779,Samoa,WSM,CO2 emissions (metric tons per capita),1.63158753467124
2780,San Marino,SMR,CO2 emissions (metric tons per capita),
2781,Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),0.663406497592782
2782,Saudi Arabia,SAU,CO2 emissions (metric tons per capita),15.2687805332958
2783,Senegal,SEN,CO2 emissions (metric tons per capita),0.621912356528099
2784,Serbia,SRB,CO2 emissions (metric tons per capita),6.52192219406972
2785,Seychelles,SYC,CO2 emissions (metric tons per capita),6.40747400839172
2786,Sierra Leone,SLE,CO2 emissions (metric tons per capita),0.133330736434022
2787,Singapore,SGP,CO2 emissions (metric tons per capita),8.39913483236136
2788,Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),
2789,Slovak Republic,SVK,CO2 emissions (metric tons per capita),6.05863547411852
2790,Slovenia,SVN,CO2 emissions (metric tons per capita),6.77469533158397
2791,Solomon Islands,SLB,CO2 emissions (metric tons per capita),0.566740598232995
2792,Somalia,SOM,CO2 emissions (metric tons per capita),0.0459747904898814
2793,South Africa,ZAF,CO2 emissions (metric tons per capita),7.4966448945296
2794,South Sudan,SSD,CO2 emissions (metric tons per capita),0.125729733551362
2795,Spain,ESP,CO2 emissions (metric tons per capita),5.52035039972218
2796,Sri Lanka,LKA,CO2 emissions (metric tons per capita),0.998154130133826
2797,St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),4.95823639345513
2798,St. Lucia,LCA,CO2 emissions (metric tons per capita),2.14415305954148
2799,St. Martin (French part),MAF,CO2 emissions (metric tons per capita),
2800,St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),2.54060430088014
2801,Sudan,SDN,CO2 emissions (metric tons per capita),0.483235877575013
2802,Suriname,SUR,CO2 emissions (metric tons per capita),3.61119261372218
2803,Sweden,SWE,CO2 emissions (metric tons per capita),3.53800912688421
2804,Switzerland,CHE,CO2 emissions (metric tons per capita),4.40199104356902
2805,Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),1.64708751139417
2806,Tajikistan,TJK,CO2 emissions (metric tons per capita),0.805419539521981
2807,Tanzania,TZA,CO2 emissions (metric tons per capita),0.20563473262264
2808,Thailand,THA,CO2 emissions (metric tons per capita),3.71403920358071
2809,Timor-Leste,TLS,CO2 emissions (metric tons per capita),0.504741812732901
2810,Togo,TGO,CO2 emissions (metric tons per capita),0.286471388670057
2811,Tonga,TON,CO2 emissions (metric tons per capita),1.84110311146426
2812,Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),12.7784401237264
2813,Tunisia,TUN,CO2 emissions (metric tons per capita),2.59225886480332
2814,Turkey,TUR,CO2 emissions (metric tons per capita),5.0154183703224
2815,Turkmenistan,TKM,CO2 emissions (metric tons per capita),12.2596481704872
2816,Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),
2817,Tuvalu,TUV,CO2 emissions (metric tons per capita),0.869187309865276
2818,Uganda,UGA,CO2 emissions (metric tons per capita),0.143462178127508
2819,Ukraine,UKR,CO2 emissions (metric tons per capita),4.15418063140229
2820,United Arab Emirates,ARE,CO2 emissions (metric tons per capita),20.7974984025486
2821,United Kingdom,GBR,CO2 emissions (metric tons per capita),5.39870813789348
2822,United States,USA,CO2 emissions (metric tons per capita),15.2408745833286
2823,Uruguay,URY,CO2 emissions (metric tons per capita),1.8902440792163
2824,Uzbekistan,UZB,CO2 emissions (metric tons per capita),3.4011912817354
2825,Vanuatu,VUT,CO2 emissions (metric tons per capita),0.615016656701119
2826,"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),4.782754886893
2827,Vietnam,VNM,CO2 emissions (metric tons per capita),2.69880592228919
2828,Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),
2829,West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),
2830,World,WLD,CO2 emissions (metric tons per capita),4.48352391238305
2831,"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),0.326681762802864
2832,Zambia,ZMB,CO2 emissions (metric tons per capita),0.446065443448411
2833,Zimbabwe,ZWE,CO2 emissions (metric tons per capita),0.849792905399696
2834,Afghanistan,AFG,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2835,Albania,ALB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2836,Algeria,DZA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2837,American Samoa,ASM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2838,Andorra,AND,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2839,Angola,AGO,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2840,Antigua and Barbuda,ATG,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2841,Argentina,ARG,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2842,Armenia,ARM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2843,Aruba,ABW,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2844,Australia,AUS,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2845,Austria,AUT,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2846,Azerbaijan,AZE,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2847,"Bahamas, The",BHS,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2848,Bahrain,BHR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2849,Bangladesh,BGD,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2850,Barbados,BRB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2851,Belarus,BLR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2852,Belgium,BEL,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2853,Belize,BLZ,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2854,Benin,BEN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2855,Bermuda,BMU,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2856,Bhutan,BTN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2857,Bolivia,BOL,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2858,Bosnia and Herzegovina,BIH,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2859,Botswana,BWA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2860,Brazil,BRA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2861,British Virgin Islands,VGB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2862,Brunei Darussalam,BRN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2863,Bulgaria,BGR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2864,Burkina Faso,BFA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2865,Burundi,BDI,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2866,Cabo Verde,CPV,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2867,Cambodia,KHM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2868,Cameroon,CMR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2869,Canada,CAN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2870,Cayman Islands,CYM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2871,Central African Republic,CAF,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2872,Chad,TCD,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2873,Channel Islands,CHI,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2874,Chile,CHL,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2875,China,CHN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2876,Colombia,COL,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2877,Comoros,COM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2878,"Congo, Dem. Rep.",COD,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2879,"Congo, Rep.",COG,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2880,Costa Rica,CRI,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2881,Cote d'Ivoire,CIV,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2882,Croatia,HRV,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2883,Cuba,CUB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2884,Curacao,CUW,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2885,Cyprus,CYP,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2886,Czech Republic,CZE,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2887,Denmark,DNK,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2888,Djibouti,DJI,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2889,Dominica,DMA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2890,Dominican Republic,DOM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2891,Ecuador,ECU,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2892,"Egypt, Arab Rep.",EGY,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2893,El Salvador,SLV,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2894,Equatorial Guinea,GNQ,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2895,Eritrea,ERI,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2896,Estonia,EST,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2897,Eswatini,SWZ,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2898,Ethiopia,ETH,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2899,Faroe Islands,FRO,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2900,Fiji,FJI,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2901,Finland,FIN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2902,France,FRA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2903,French Polynesia,PYF,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2904,Gabon,GAB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2905,"Gambia, The",GMB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2906,Georgia,GEO,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2907,Germany,DEU,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2908,Ghana,GHA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2909,Gibraltar,GIB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2910,Greece,GRC,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2911,Greenland,GRL,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2912,Grenada,GRD,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2913,Guam,GUM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2914,Guatemala,GTM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2915,Guinea,GIN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2916,Guinea-Bissau,GNB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2917,Guyana,GUY,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2918,Haiti,HTI,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2919,Honduras,HND,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2920,"Hong Kong SAR, China",HKG,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2921,Hungary,HUN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2922,Iceland,ISL,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2923,India,IND,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2924,Indonesia,IDN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
2925,"Iran, Islamic Rep.",IRN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",
